order_id,customer_tier,payment_method,num_items,order_value,customer_city,device_type,past_returns,account_age_days,shipping_speed,is_fraud
O2647,Platinum,CoD,2,226828,,Mobile,0,881,regular,No
O2648,Silver,cod,4,60102,,DESKTOP,2,1146,express,No
O2649,Platinum,cod,3,69466,,mobile,5,931,regular,No
O2650,silver,COD,1,257597,,Desktop,6,96,regular,No
O2651,Gold,COD,4,245428,,Mobile,1,86,regular,No
O2652,Silver,CoD,1,133840,Jakarta,DESKTOP,2,75,express,No
O2653,Platinum,COD,1,323405,,Desktop,2,1459,express,Yes
O2654,Platinum,COD,1,434284,,Mobile,2,752,regular,No
O2655,silver,cod,2,149576,,DESKTOP,3,407,express,No
O2656,silver,COD,4,479258,,Desktop,0,1152,regular,No
O2657,Silver,cod,2,473504,,mobile,3,164,express,No
O2658,Platinum,CoD,1,96661,,Desktop,3,1333,express,No
O2659,Silver,CoD,5,56030,,Desktop,2,1446,express,No
O2660,Gold,cod,4,336853,,mobile,2,488,express,No
O2661,Gold,cod,3,187668,,Mobile,1,1163,regular,No
O2662,silver,COD,2,346316,,Mobile,6,339,express,Yes
O2663,Gold,COD,2,344542,,mobile,4,500,regular,No
O2664,Platinum,COD,2,,,mobile,5,150,regular,No
O2665,silver,cod,3,178446,Bandung,mobile,0,552,regular,No
O2666,Gold,cod,5,342358,,DESKTOP,1,784,express,No
O2667,silver,CoD,2,446131,,mobile,6,948,regular,No
O2668,Platinum,CoD,4,167473,,DESKTOP,6,1099,regular,Yes
O2669,Platinum,COD,5,400626,,DESKTOP,2,836,express,No
O2670,Platinum,cod,1,136793,,Desktop,1,905,express,No
O2671,silver,COD,4,317976,,Mobile,2,119,regular,No
O2672,silver,CoD,1,439454,,Mobile,3,1031,regular,No
O2673,Platinum,COD,5,443952,,mobile,,480,regular,No
O2674,silver,cod,1,240981,,mobile,4,231,express,No
O2675,silver,COD,3,207298,,DESKTOP,,1382,regular,Yes
O2676,Gold,cod,3,497514,,DESKTOP,3,357,express,No
O2677,gold,CoD,1,346791,,Desktop,2,16,express,No
O2678,Gold,cod,2,398573,,Mobile,6,1296,express,No
O2679,Platinum,cod,5,433118,,Mobile,2,1349,regular,No
O2680,Silver,cod,2,224605,,DESKTOP,1,1175,regular,No
O2681,silver,COD,1,205725,,Mobile,2,475,express,Yes
O2682,Silver,cod,5,396763,,Mobile,0,687,regular,No
O2683,silver,cod,4,370441,,mobile,4,1160,express,No
O2684,gold,CoD,1,274315,,Desktop,5,364,express,No
O2685,silver,cod,4,431860,,mobile,1,414,regular,Yes
O2686,gold,CoD,3,351916,,Desktop,1,524,regular,No
O2687,Silver,CoD,2,397860,,Mobile,5,183,regular,No
O2688,Silver,cod,5,,,mobile,3,1428,regular,No
O2689,Platinum,cod,1,317754,,Mobile,4,614,express,No
O2690,silver,cod,3,236246,,Mobile,5,205,express,No
O2691,Gold,COD,2,309475,,mobile,0,1454,express,No
O2692,gold,COD,4,254103,,Desktop,2,532,express,No
O2693,silver,CoD,2,391961,,DESKTOP,5,264,regular,No
O2694,silver,CoD,3,288610,,mobile,1,860,regular,No
O2695,Platinum,COD,5,264237,,DESKTOP,0,265,express,No
O2696,Silver,COD,2,299667,,mobile,2,266,express,Yes
O2697,gold,COD,1,176074,,mobile,2,1496,express,No
O2698,Silver,CoD,2,347073,,DESKTOP,4,185,regular,No
O2699,Platinum,COD,1,463102,,Desktop,6,1181,regular,No
O2700,gold,COD,3,218927,,Mobile,1,878,express,No
O2701,Platinum,CoD,1,109080,,mobile,2,705,regular,No
O2702,silver,CoD,3,338397,,Mobile,4,983,regular,No
O2703,silver,CoD,3,136642,,mobile,0,879,express,No
O2704,gold,CoD,5,,,Mobile,6,148,regular,Yes
O2705,Silver,COD,5,371642,,Mobile,3,811,regular,No
O2706,Platinum,CoD,3,110022,,DESKTOP,2,318,express,No
O2707,Gold,COD,1,268157,,mobile,3,69,express,Yes
O2708,gold,cod,3,96238,,mobile,4,1081,express,No
O2709,Silver,CoD,1,126177,,Desktop,0,439,regular,No
O2710,Silver,COD,1,267578,,DESKTOP,0,993,regular,No
O2711,gold,CoD,2,384997,,mobile,,703,regular,No
O2712,gold,CoD,1,119291,,Desktop,4,460,express,No
O2713,gold,COD,2,490842,,Mobile,4,675,express,No
O2714,Platinum,cod,5,457052,,Desktop,1,690,express,No
O2715,gold,COD,4,,jakarta,Desktop,1,487,express,No
O2716,Platinum,cod,3,167780,Jakarta,Desktop,1,1332,regular,No
O2717,Silver,CoD,5,323656,,mobile,3,305,express,Yes
O2718,Gold,cod,3,185998,,DESKTOP,5,1374,regular,No
O2719,Silver,COD,3,372710,,Mobile,0,1197,express,No
O2720,Silver,cod,1,,Surabaya,Mobile,6,737,regular,No
O2721,gold,CoD,5,371327,,mobile,0,396,regular,No
O2722,Platinum,CoD,1,267948,bandung,DESKTOP,4,568,express,No
O2723,Silver,cod,3,341780,,mobile,6,1314,express,No
O2724,silver,CoD,3,250199,,DESKTOP,1,371,regular,No
O2725,silver,COD,2,60143,,mobile,0,80,regular,No
O2726,Platinum,CoD,4,95358,,Desktop,6,686,regular,No
O2727,Platinum,COD,3,330817,,Mobile,4,830,express,No
O2728,Platinum,CoD,5,416649,Bandung,Mobile,0,414,regular,No
O2729,silver,CoD,2,263982,,Desktop,1,99,express,No
O2730,silver,COD,4,277521,,mobile,2,1060,express,Yes
O2731,Silver,CoD,5,402868,,DESKTOP,2,715,express,Yes
O2732,Gold,cod,3,228274,,mobile,5,1209,regular,No
O2733,Gold,CoD,1,97095,,Mobile,4,788,express,No
O2734,Gold,cod,3,68079,,Mobile,3,290,express,No
O2735,Silver,COD,2,234408,,Desktop,6,1209,regular,No
O2736,gold,CoD,4,440877,,mobile,2,1269,regular,No
O2737,Gold,CoD,2,486510,,DESKTOP,4,62,express,No
O2738,Silver,CoD,1,414451,,Mobile,2,606,express,No
O2739,Silver,CoD,1,490303,,Desktop,1,20,regular,No
O2740,Gold,COD,5,438008,,Desktop,3,774,express,No
O2741,gold,cod,3,166518,,Mobile,3,28,regular,No
O2742,silver,CoD,1,262952,,mobile,2,416,regular,No
O2743,Platinum,cod,2,344542,,mobile,2,525,regular,No
O2744,silver,cod,1,285788,,DESKTOP,0,473,express,Yes
O2745,silver,COD,2,300066,,Mobile,1,1176,express,No
O2746,gold,CoD,1,211411,,DESKTOP,1,605,express,No
O2747,Platinum,CoD,1,183572,,Desktop,5,488,regular,No
O2748,gold,COD,3,319459,,Desktop,1,286,express,No
O2749,Gold,CoD,3,164786,,mobile,0,1274,express,No
O2750,gold,COD,2,204260,,mobile,4,687,regular,Yes
O2751,gold,CoD,3,367042,,Mobile,4,181,express,No
O2752,silver,cod,5,,,Desktop,6,231,regular,No
O2753,silver,cod,3,146663,,DESKTOP,6,911,regular,No
O2754,Gold,COD,2,140482,,DESKTOP,2,919,regular,No
O2755,gold,cod,4,180752,,Desktop,3,745,express,No
O2756,silver,cod,5,,,Mobile,4,1175,express,No
O2757,Platinum,COD,3,106239,,Desktop,4,1296,regular,No
O2758,Silver,cod,2,477593,,Desktop,0,1267,express,No
O2759,silver,COD,5,335444,,mobile,0,693,express,Yes
O2760,silver,COD,5,216704,,mobile,6,1252,express,No
O2761,Platinum,COD,1,271122,,Mobile,6,49,express,Yes
O2762,gold,CoD,1,309475,,DESKTOP,1,776,express,No
O2763,silver,CoD,3,494090,,Desktop,6,1453,express,No
O2764,Platinum,COD,5,227278,,Mobile,0,1398,express,No
O2765,silver,COD,4,357153,,Mobile,1,779,express,No
O2766,gold,COD,3,287985,,Mobile,3,642,regular,No
O2767,Platinum,CoD,5,362002,,mobile,1,743,regular,No
O2768,Platinum,COD,2,171099,,Desktop,2,275,regular,No
O2769,silver,COD,2,105202,Medan,Desktop,6,398,regular,No
O2770,Gold,cod,5,485475,,Desktop,5,1096,express,No
O2771,silver,CoD,5,297145,,Mobile,6,176,express,No
O2772,Platinum,cod,1,495701,,Mobile,3,639,regular,No
O2773,Silver,CoD,5,479261,,Desktop,3,394,express,No
O2774,Gold,CoD,5,470687,,Desktop,2,1315,regular,No
O2775,silver,COD,5,155247,,Desktop,3,1391,express,No
O2776,silver,COD,3,,,DESKTOP,6,986,express,No
O2777,Gold,CoD,3,351823,Medan,mobile,5,34,regular,Yes
O2778,Gold,CoD,4,496598,,mobile,5,172,express,No
O2779,Gold,COD,3,180752,,Desktop,5,698,regular,No
O2780,Silver,COD,5,257419,,Mobile,2,928,regular,No
O2781,Silver,CoD,2,337596,,Mobile,,1085,express,No
O2782,Gold,cod,3,294465,,Mobile,6,1412,regular,No
O2783,Gold,COD,3,297187,,mobile,2,68,regular,No
O2784,Platinum,COD,3,73924,,mobile,3,75,regular,No
O2785,Platinum,cod,4,494312,,Desktop,2,1445,express,No
O2786,Platinum,cod,3,291241,,mobile,1,654,express,No
O2787,gold,cod,5,314613,,Mobile,1,527,regular,No
O2788,Silver,CoD,1,383871,,mobile,4,718,express,Yes
O2789,gold,CoD,1,135197,,Mobile,1,1288,regular,No
O2790,gold,COD,4,299017,,Desktop,4,831,regular,No
O2791,Platinum,COD,5,397945,,Desktop,4,602,regular,No
O2792,Gold,cod,2,200103,,mobile,2,1001,regular,No
O2793,Gold,cod,4,93848,,DESKTOP,4,1236,express,No
O2794,gold,CoD,3,167412,,Mobile,6,425,regular,No
O2795,Silver,COD,2,490917,,DESKTOP,3,1168,express,Yes
O2796,silver,COD,4,489725,,DESKTOP,1,1022,regular,No
O2797,Platinum,COD,1,468425,,mobile,5,483,regular,No
O2798,silver,CoD,5,313908,,Mobile,2,13,express,No
O2799,silver,CoD,3,215768,,Mobile,,1163,express,No
O2800,Gold,CoD,5,396551,bandung,mobile,6,1425,regular,No
O2801,Gold,CoD,2,208390,,Desktop,6,1421,express,No
O2802,silver,cod,4,224082,,DESKTOP,5,525,express,No
O2803,gold,CoD,3,248640,Medan,Mobile,6,674,express,Yes
O2804,Silver,COD,1,466915,,Mobile,2,100,regular,No
O2805,silver,cod,5,351823,,Mobile,5,706,express,No
O2806,silver,cod,2,263684,,mobile,4,499,regular,No
O2807,Platinum,COD,2,384912,,Desktop,4,341,regular,No
O2808,Silver,cod,4,274760,,DESKTOP,6,1024,express,No
O2809,Silver,cod,3,168162,,mobile,4,1166,regular,No
O2810,Silver,cod,1,305025,,DESKTOP,1,954,express,No
O2811,Platinum,CoD,2,167412,,mobile,3,63,regular,Yes
O2812,gold,CoD,2,360644,,mobile,2,703,express,No
O2813,Silver,cod,3,312947,,Desktop,4,638,express,No
O2814,gold,COD,5,421653,,DESKTOP,2,1169,regular,No
O2815,Silver,COD,4,462049,,Desktop,6,952,express,No
O2816,silver,cod,5,,,mobile,0,301,regular,No
O2817,Platinum,COD,2,179720,,Desktop,2,350,regular,No
O2818,Gold,CoD,2,94646,,mobile,6,391,regular,No
O2819,gold,COD,2,417276,,mobile,,1105,express,No
O2820,silver,cod,5,79829,,DESKTOP,3,1482,express,No
O2821,gold,COD,5,218248,,Desktop,3,547,express,No
O2822,Silver,CoD,1,310664,,Mobile,3,306,express,No
O2823,Silver,COD,1,110602,,Desktop,0,551,express,No
O2824,Gold,CoD,2,185998,,DESKTOP,0,626,express,No
O2825,silver,COD,4,,,Mobile,3,812,express,No
O2826,Gold,cod,2,171099,,Desktop,6,37,express,No
O2827,gold,cod,1,58275,,Desktop,6,61,express,No
O2828,Silver,CoD,1,,,Desktop,4,439,express,No
O2829,Gold,CoD,5,164786,,mobile,4,181,express,No
O2830,Gold,CoD,1,80431,,DESKTOP,3,1187,regular,No
O2831,Silver,COD,2,307669,,Desktop,5,1011,regular,No
O2832,silver,cod,4,204358,,Desktop,3,510,regular,Yes
O2833,Platinum,COD,4,357771,,Mobile,1,362,regular,No
O2834,Gold,cod,5,101967,,DESKTOP,4,804,express,Yes
O2835,gold,cod,2,222427,,mobile,5,803,regular,No
O2836,Silver,CoD,4,135574,,DESKTOP,4,1074,regular,No
O2837,Silver,COD,2,435752,,Mobile,3,1201,regular,No
O2838,Silver,cod,1,83237,,mobile,5,1214,regular,No
O2839,gold,cod,3,275248,,Desktop,,510,express,Yes
O2840,gold,COD,4,118403,,Desktop,2,1447,express,No
O2841,Silver,COD,4,52650,,Desktop,2,202,regular,No
O2842,Gold,COD,1,155692,,Desktop,6,1020,express,No
O2843,Platinum,CoD,3,65804,,Mobile,5,493,express,No
O2844,Silver,COD,1,293762,,mobile,2,1471,express,No
O2845,gold,COD,5,486470,,DESKTOP,5,340,regular,No
O2846,Silver,cod,1,224082,,Mobile,1,704,express,No
O2847,Platinum,CoD,3,383405,,Mobile,3,585,express,No
O2848,Gold,COD,4,206651,,Desktop,1,969,express,No
O2849,Gold,CoD,3,408189,,DESKTOP,2,1202,regular,No
O2850,Gold,CoD,4,64204,,mobile,5,829,express,No
O2851,Platinum,cod,4,195481,,Desktop,1,812,express,No
O2852,Platinum,COD,1,478172,,mobile,5,739,express,Yes
O2853,gold,cod,1,237545,,Mobile,4,1167,regular,Yes
O2854,Platinum,COD,4,127903,,Desktop,4,364,express,No
O2855,Silver,CoD,2,329388,,Mobile,4,785,express,Yes
O2856,silver,CoD,5,167803,,Desktop,5,736,regular,No
O2857,silver,COD,3,127201,,Desktop,,1235,regular,No
O2858,Silver,CoD,3,392838,,Desktop,2,1308,regular,No
O2859,silver,CoD,2,164428,,Mobile,2,364,express,No
O2860,Silver,CoD,1,165155,Surabaya,Mobile,1,959,regular,No
O2861,Platinum,cod,4,219214,,mobile,0,889,express,No
O2862,Silver,cod,2,148384,,DESKTOP,2,251,express,No
O2863,silver,CoD,4,417276,,Desktop,1,1360,regular,Yes
O2864,Silver,cod,2,311699,,mobile,6,1006,regular,No
O2865,Platinum,COD,2,135197,,Desktop,0,1467,express,No
O2866,Silver,CoD,1,240616,,Desktop,4,247,regular,No
O2867,gold,cod,5,359963,,Desktop,3,36,express,Yes
O2868,Silver,CoD,4,292803,,mobile,4,74,express,No
O2869,silver,CoD,1,431462,,mobile,5,356,express,No
O2870,Platinum,cod,1,97003,,mobile,4,511,regular,No
O2871,Silver,COD,4,274760,,Mobile,2,1265,regular,No
O2872,silver,COD,2,428553,,DESKTOP,1,828,regular,No
O2873,Silver,cod,2,472263,,mobile,4,459,regular,Yes
O2874,gold,cod,1,,,Mobile,5,318,express,No
O2875,gold,cod,5,230315,,DESKTOP,4,426,express,No
O2876,silver,COD,5,233506,,Mobile,,265,regular,No
O2877,Silver,COD,3,167473,Jakarta,DESKTOP,2,1140,express,No
O2878,Platinum,COD,5,260623,,mobile,3,1196,express,No
O2879,Silver,cod,2,,,DESKTOP,3,645,regular,Yes
O2880,Gold,cod,2,211878,,Desktop,4,1085,regular,No
O2881,Gold,CoD,5,448177,,Desktop,0,626,regular,No
O2882,Silver,COD,3,448384,,mobile,6,167,express,No
O2883,silver,COD,4,444673,,Desktop,5,914,regular,No
O2884,Gold,COD,3,342805,Jakarta,Desktop,6,696,regular,No
O2885,silver,COD,5,469492,,DESKTOP,3,819,regular,No
O2886,silver,cod,2,305441,,DESKTOP,2,1041,regular,No
O2887,Platinum,cod,1,98477,,Desktop,,519,express,No
O2888,gold,COD,4,468051,,DESKTOP,6,1327,express,No
O2889,Gold,COD,3,365861,,Mobile,,960,regular,No
O2890,silver,CoD,4,463053,,mobile,2,790,express,No
O2891,Gold,cod,4,451748,,Mobile,4,610,express,No
O2892,Silver,COD,4,193949,,DESKTOP,1,878,regular,No
O2893,gold,cod,5,207298,,mobile,6,1072,express,Yes
O2894,gold,COD,4,202551,,mobile,6,1298,regular,No
O2895,Gold,COD,5,422212,,DESKTOP,3,688,regular,No
O2896,Silver,cod,5,301343,,Mobile,3,619,express,No
O2897,Gold,cod,5,340222,,Mobile,6,764,regular,No
O2898,Platinum,cod,1,406580,Medan,Mobile,6,228,express,No
O2899,Gold,cod,2,362669,,Desktop,0,568,express,No
O2900,Platinum,cod,2,242532,,Desktop,4,348,regular,No
O2901,silver,CoD,5,136372,,Mobile,5,1472,express,No
O2902,Silver,cod,3,131031,,mobile,4,1159,express,No
O2903,Platinum,cod,4,154926,,mobile,5,678,regular,No
O2904,Silver,COD,3,345617,,Desktop,0,1152,express,No
O2905,gold,COD,3,120767,,Desktop,6,323,express,Yes
O2906,silver,COD,4,301954,,mobile,6,1062,express,No
O2907,silver,cod,4,132638,,mobile,3,1474,regular,No
O2908,Gold,COD,2,290943,,Desktop,5,753,express,No
O2909,gold,cod,2,201917,,mobile,5,628,express,No
O2910,Silver,COD,1,398519,,Mobile,2,1488,regular,Yes
O2911,gold,cod,3,335270,Jakarta,Desktop,0,586,express,No
O2912,Gold,cod,5,367410,,mobile,1,1281,express,No
O2913,Silver,CoD,3,435682,,mobile,3,1316,regular,No
O2914,silver,CoD,3,76406,,Desktop,4,155,express,No
O2915,silver,cod,1,221432,,Mobile,1,550,express,No
O2916,gold,CoD,1,350159,,Mobile,6,725,express,No
O2917,silver,cod,2,452376,,mobile,0,134,regular,Yes
O2918,silver,cod,3,309475,,Mobile,5,1393,regular,No
O2919,gold,cod,5,456053,,DESKTOP,2,1391,regular,No
O2920,Gold,COD,2,,,Mobile,4,539,regular,Yes
O2921,gold,cod,5,151232,Jakarta,Desktop,,1014,regular,No
O2922,gold,COD,4,351940,,Mobile,0,977,express,No
O2923,Gold,CoD,2,383439,,mobile,,1007,regular,No
O2924,gold,CoD,2,95492,,mobile,2,561,express,No
O2925,gold,CoD,4,154561,,Mobile,4,274,express,No
O2926,Platinum,CoD,5,227283,,DESKTOP,2,229,express,No
O2927,Gold,COD,3,466502,,Desktop,6,882,express,No
O2928,Silver,cod,1,194714,,DESKTOP,6,979,regular,No
O2929,gold,cod,1,251027,,DESKTOP,4,591,regular,No
O2930,Silver,CoD,5,330272,,DESKTOP,0,730,express,No
O2931,silver,CoD,5,,,Mobile,1,353,regular,No
O2932,gold,cod,3,170065,,Desktop,5,919,regular,Yes
O2933,Platinum,cod,4,463528,,DESKTOP,1,32,regular,No
O2934,Platinum,COD,3,468397,,Desktop,1,1078,express,No
O2935,silver,cod,2,312021,,mobile,4,593,express,No
O2936,silver,COD,3,154830,,Mobile,6,1192,regular,No
O2937,gold,cod,5,308231,,mobile,1,756,regular,No
O2938,Gold,CoD,4,234648,,Desktop,1,917,express,No
O2939,silver,cod,2,237711,,Mobile,6,157,express,No
O2940,silver,COD,3,164341,,DESKTOP,,1274,express,No
O2941,Gold,cod,1,,,Mobile,6,1000,regular,No
O2942,Platinum,cod,3,379323,,mobile,1,226,regular,Yes
O2943,Platinum,COD,3,267862,,DESKTOP,2,769,regular,No
O2944,Silver,COD,2,278018,,Mobile,3,252,regular,No
O2945,silver,cod,4,102178,,Mobile,3,575,regular,No
O2946,Silver,CoD,3,75659,,Desktop,1,77,regular,No
O2947,Gold,CoD,1,199673,,Desktop,5,218,express,No
O2948,Platinum,cod,4,334902,,mobile,,617,regular,No
O2949,Platinum,COD,2,124893,,mobile,4,422,express,No
O2950,Gold,CoD,1,371956,,DESKTOP,2,114,express,No
O2951,Platinum,cod,5,99597,,Desktop,5,656,express,No
O2952,gold,cod,1,322534,,Mobile,5,691,express,No
O2953,silver,COD,4,336853,,Desktop,3,843,express,No
O2954,Platinum,cod,3,364765,,DESKTOP,5,211,regular,No
O2955,Silver,CoD,2,373248,,mobile,5,623,express,No
O2956,Silver,cod,2,372710,,Mobile,4,1413,express,No
O2957,silver,cod,1,58839,,DESKTOP,6,270,regular,No
O2958,Platinum,COD,5,76466,,mobile,0,1063,express,No
O2959,gold,COD,2,471223,,DESKTOP,4,416,regular,No
O2960,Gold,CoD,4,376557,,DESKTOP,0,893,regular,No
O2961,Silver,COD,1,399714,,Mobile,2,1484,regular,No
O2962,Gold,COD,1,371072,,Mobile,0,1321,regular,No
O2963,gold,COD,4,296491,,mobile,6,1183,regular,No
O2964,gold,CoD,1,153279,,Mobile,,1447,regular,No
O2965,Silver,COD,4,342533,,mobile,2,351,regular,No
O2966,Gold,COD,3,70737,,Mobile,4,25,express,No
O2967,Silver,COD,4,144242,,DESKTOP,2,424,regular,No
O2968,gold,CoD,2,56360,,mobile,2,911,regular,Yes
O2969,gold,COD,4,298095,,DESKTOP,1,838,express,No
O2970,silver,cod,3,454234,,mobile,0,1020,regular,Yes
O2971,Silver,cod,2,486774,,DESKTOP,1,12,regular,Yes
O2972,gold,CoD,5,412485,,mobile,4,622,regular,No
O2973,Platinum,COD,4,476597,,Desktop,3,983,regular,No
O2974,Silver,cod,1,268376,,Desktop,1,1030,regular,No
O2975,Platinum,COD,3,,,Mobile,0,149,regular,No
O2976,Platinum,CoD,2,104128,,DESKTOP,1,1451,express,No
O2977,gold,CoD,5,274802,,DESKTOP,4,116,express,No
O2978,Gold,COD,1,497206,,Desktop,1,229,regular,No
O2979,Gold,CoD,5,450085,,Mobile,1,1030,express,No
O2980,Gold,CoD,5,235487,,DESKTOP,3,444,express,No
O2981,Platinum,CoD,1,51140,,DESKTOP,5,1339,express,No
O2982,Platinum,COD,3,454234,,mobile,5,545,express,No
O2983,Gold,cod,1,293484,,mobile,6,324,regular,No
O2984,Silver,CoD,2,436754,,DESKTOP,2,1069,express,No
O2985,Platinum,COD,5,334760,,mobile,1,688,regular,Yes
O2986,silver,CoD,5,177243,,Mobile,3,1339,regular,No
O2987,Silver,COD,5,418597,,Desktop,6,445,express,No
O2988,gold,cod,2,219206,,mobile,0,790,regular,No
O2989,Gold,CoD,1,65220,,Desktop,3,243,express,No
O2990,Gold,CoD,3,360644,,Mobile,,40,regular,No
O2991,Platinum,COD,4,51244,,DESKTOP,2,988,express,No
O2992,Silver,COD,2,224028,Jakarta,DESKTOP,0,1078,express,No
O2993,gold,CoD,3,321496,,Mobile,3,383,express,No
O2994,Gold,CoD,1,456053,,Desktop,1,882,express,No
O2995,gold,cod,5,137832,,Mobile,1,1130,regular,No
O2996,gold,cod,3,406111,,DESKTOP,1,1346,express,No
O2997,Gold,cod,5,401680,,DESKTOP,3,1228,express,Yes
O2998,Gold,COD,2,471330,,DESKTOP,4,469,regular,Yes
O2999,Platinum,CoD,1,441868,,DESKTOP,2,905,regular,No
O3000,Gold,cod,4,301364,,Desktop,4,1209,express,Yes
