customer_id,subscription_plan,age,avg_watch_time,monthly_app_opens,device_type,region,past_complaints,months_subscribed,total_transactions,customer_lifetime_value
C2868,standard,39,39,94,Desktop,,0,4,0,1409747
C2869,premium,47,117,147,MOBILE,,5,7,3,372451
C2870,basic,51,71,15,Mobile,,5,2,5,1121661
C2871,basic,29,131,99,Mobile,,5,12,8,610216
C2872,Standard,47,107,136,Mobile,,2,5,8,1203509
C2873,Basic,37,28,51,Desktop,,2,33,3,1800347
C2874,basic,26,172,122,mobile,,0,32,8,35354
C2875,basic,21,56,19,Mobile,,2,27,11,1285374
C2876,Basic,29,87,36,MOBILE,Medan,0,17,10,1028647
C2877,standard,46,32,7,MOBILE,,1,14,4,556838
C2878,Basic,22,109,145,Mobile,,4,5,1,348364
C2879,basic,58,115,60,mobile,,4,20,9,526131
C2880,Standard,55,176,86,Desktop,,3,5,7,1395948
C2881,Standard,27,26,134,Desktop,,5,8,2,1463112
C2882,Standard,47,110,51,mobile,,1,1,0,417605
C2883,basic,47,198,111,MOBILE,,0,18,6,578725
C2884,premium,56,110,100,Desktop,,3,26,5,953147
C2885,Basic,18,34,65,mobile,,0,21,3,486406
C2886,basic,52,106,45,Mobile,,3,24,0,692448
C2887,Premium,28,32,131,desktop,,3,31,8,1699902
C2888,Premium,49,142,76,desktop,,1,5,3,900359
C2889,standard,25,161,107,Mobile,,2,5,0,598072
C2890,Basic,48,23,92,desktop,,1,6,2,1394333
C2891,Basic,26,46,147,MOBILE,,5,5,9,830771
C2892,Premium,24,47,24,Mobile,,0,6,8,1422109
C2893,basic,29,,83,Mobile,,0,35,4,477469
C2894,basic,32,70,64,Desktop,,5,4,2,1647107
C2895,premium,38,73,63,Desktop,,5,20,10,1910876
C2896,basic,30,148,142,Desktop,,5,13,5,1834031
C2897,basic,41,114,51,mobile,,5,25,2,1376347
C2898,Basic,55,20,114,mobile,,1,17,8,1133165
C2899,standard,22,183,92,MOBILE,,1,26,10,1147928
C2900,Premium,27,117,24,MOBILE,,2,26,10,1230135
C2901,standard,26,16,93,mobile,,5,31,5,290749
C2902,Premium,37,87,102,MOBILE,,0,25,2,1168989
C2903,premium,28,39,129,Mobile,,3,19,9,372298
C2904,Standard,54,139,56,desktop,,1,23,8,478352
C2905,Standard,59,73,35,Desktop,,0,17,9,1493925
C2906,basic,55,120,102,mobile,,0,7,3,155947
C2907,basic,58,193,107,Desktop,jakarta,3,6,8,1550587
C2908,Basic,56,157,40,desktop,,4,12,9,1928583
C2909,basic,19,73,102,desktop,,2,30,10,1836923
C2910,basic,45,163,128,Mobile,,5,15,10,189680
C2911,Basic,38,47,58,desktop,,1,10,6,380770
C2912,Standard,36,170,32,desktop,,0,3,6,1450368
C2913,Premium,44,34,107,desktop,,5,17,8,1185609
C2914,Basic,40,161,128,Desktop,,0,32,10,682021
C2915,basic,35,188,64,desktop,Bandung,5,35,3,1346281
C2916,basic,40,138,2,Desktop,,1,35,8,1553627
C2917,basic,35,,84,Desktop,,1,28,0,1787375
C2918,basic,39,71,107,Mobile,,5,6,4,1610995
C2919,Premium,52,189,89,desktop,,2,26,1,1511166
C2920,Premium,20,86,104,MOBILE,,4,12,2,1456696
C2921,premium,55,198,134,MOBILE,,3,31,3,528819
C2922,Standard,51,102,106,mobile,,4,33,4,1264462
C2923,Basic,36,19,34,Desktop,,5,25,0,1710499
C2924,Basic,55,48,23,mobile,,2,7,0,39630
C2925,premium,48,113,102,Desktop,,3,34,5,647052
C2926,basic,24,14,123,desktop,,0,28,2,474495
C2927,standard,45,109,56,Desktop,bandung,1,12,11,909599
C2928,standard,46,23,121,desktop,Medan,4,4,8,919487
C2929,Standard,39,111,71,Desktop,,2,1,9,1561384
C2930,Premium,22,149,74,Mobile,,1,10,10,421088
C2931,standard,41,123,139,MOBILE,,3,8,4,89051
C2932,Premium,48,15,119,desktop,,3,5,9,675005
C2933,premium,57,164,87,Desktop,,1,30,5,1872933
C2934,standard,53,133,92,mobile,,2,27,0,1473846
C2935,Premium,45,12,23,desktop,,3,17,2,2117237
C2936,Basic,45,167,90,mobile,,0,9,0,1470884
C2937,Premium,37,67,51,mobile,,2,27,8,1063378
C2938,premium,26,183,62,MOBILE,,3,29,1,273803
C2939,standard,57,93,99,MOBILE,,4,15,6,1044392
C2940,basic,31,36,99,Desktop,,0,22,1,1480083
C2941,Basic,20,109,31,Mobile,,1,7,8,656954
C2942,premium,19,34,2,desktop,,3,20,11,2346003
C2943,Standard,45,158,127,mobile,,2,2,3,884628
C2944,Basic,35,86,56,mobile,,4,4,10,564458
C2945,basic,32,188,140,Mobile,,5,6,1,1331102
C2946,premium,44,45,37,Mobile,,1,34,11,881523
C2947,standard,32,149,106,Mobile,,3,15,3,1445792
C2948,Premium,54,37,87,mobile,,4,23,2,204264
C2949,Standard,38,178,12,Desktop,,4,29,7,231323
C2950,Basic,58,73,102,mobile,,1,1,4,1730755
C2951,Basic,46,122,18,Mobile,,5,18,4,1413303
C2952,Standard,41,73,36,Desktop,,3,29,7,175033
C2953,Basic,39,194,7,Mobile,,4,15,9,989198
C2954,standard,30,19,126,Mobile,,5,33,11,629762
C2955,Premium,37,140,113,Desktop,,0,17,11,1600919
C2956,premium,23,143,15,mobile,,1,14,10,1838309
C2957,Basic,44,102,149,MOBILE,,5,13,6,904499
C2958,premium,20,84,132,MOBILE,,0,13,1,388868
C2959,premium,40,73,46,Mobile,,4,25,11,1217198
C2960,premium,50,164,101,Mobile,,1,26,4,1241283
C2961,premium,30,190,46,MOBILE,Bandung,0,4,5,933017
C2962,Premium,55,90,78,mobile,,4,5,11,211797
C2963,Basic,48,115,38,Desktop,,1,17,11,536533
C2964,Standard,42,110,84,Desktop,,0,34,11,884416
C2965,basic,23,98,87,Mobile,,3,24,11,786241
C2966,premium,23,,136,Mobile,,4,20,1,1236255
C2967,standard,41,69,89,mobile,,2,7,9,824019
C2968,standard,57,173,139,mobile,,1,24,0,1293833
C2969,Standard,54,44,42,Desktop,,1,7,0,784176
C2970,basic,18,106,24,Mobile,,4,23,1,1128041
C2971,Basic,43,185,111,Desktop,,5,11,7,1553070
C2972,Standard,48,102,53,Desktop,,3,7,11,1342734
C2973,basic,52,100,137,MOBILE,bandung,2,21,2,700553
C2974,Premium,55,,108,Desktop,,3,4,3,1777111
C2975,standard,57,81,100,Desktop,,5,22,7,833877
C2976,standard,58,77,46,mobile,,3,32,8,1193892
C2977,Premium,55,59,141,mobile,,1,5,3,436276
C2978,premium,31,55,42,Mobile,,0,27,1,781817
C2979,basic,48,78,135,desktop,,4,18,7,1216904
C2980,standard,42,182,119,MOBILE,,5,10,1,630452
C2981,basic,52,133,96,mobile,,3,18,9,1898350
C2982,Standard,24,173,57,desktop,,0,33,11,812130
C2983,Premium,39,107,102,Mobile,,2,33,8,712045
C2984,Standard,47,78,63,Desktop,,2,2,0,405932
C2985,Standard,40,98,74,Mobile,,5,25,10,778783
C2986,premium,52,28,13,MOBILE,,5,26,9,1397801
C2987,Standard,29,40,107,MOBILE,,5,1,7,1583044
C2988,Premium,23,195,16,desktop,,1,3,6,537421
C2989,Premium,36,55,71,mobile,Medan,4,24,7,492213
C2990,premium,23,199,39,Desktop,,3,25,5,1306189
C2991,Basic,28,94,19,MOBILE,,1,34,9,407948
C2992,basic,39,85,105,Desktop,,5,18,4,1307303
C2993,basic,59,194,88,Desktop,,4,17,11,1387228
C2994,basic,22,77,19,desktop,,3,18,0,1424338
C2995,Basic,40,137,130,MOBILE,,3,5,9,1826510
C2996,basic,37,184,7,Desktop,,3,13,11,572119
C2997,Standard,37,,7,Mobile,,2,5,11,1316226
C2998,Premium,58,179,143,Desktop,,1,1,1,335080
C2999,Basic,46,56,57,desktop,,4,5,8,1317262
C3000,premium,23,156,127,desktop,,5,16,6,1894062
